353	how do i move the window buttons back to the right for all users ?	i know i can edit gconf to move the [ minimize , maximize , close ] buttons back to the right-hand side , but is there a way to do this for all users ? ideally at install time so i do n't have to explain this to every user every time i set up a new machine .
358	how can i type accentuated characters like ë ?	currently i use the character palette applet in gnome panel to put special characters into text . this is okay , but i have to stop typing , select the character i want from the applet and then copy and paste . is there a way to simply type special characters with different key combinations ? if so , how do i do it ?
365	is it possible to tell what packages i 've installed that are n't in the vanilla install ?	i 've upgraded ubuntu on my laptop all the way from 7.04 to 10.04 without ever wiping the disk . i have a sneaking suspicion that means i have a bunch of crufty packages that i do n't use and that are just taking up disk . is there any way to get a list of all the packages included that are beyond the base install ?
367	stopping the menu icon flicker	every time i click on the application or system menus , i notice that no icons show up for a second , then they page in . is there some way to explicitly tell ubuntu to cache this ? my suse ( gnome ) desktop does n't have this problem , but i do n't know whether that 's because they 're doing something custom , or because it 's a setting i 'm missing .
369	when to use packages in aptitude versus cpan/gems/pypi ?	what 's the general rule for when to install a package from the official .deb repositories , versus when to install with the language 's package manager ? the ones in the upstream repositories are frequently at least slightly out-of-date , but i also do n't want to have my packages colliding with the `` official '' ones , and it seems that aptitude is going to force me to install the official ones in many cases anyway .
370	is there an equivalent to windows remote assistance/ichat screen sharing ?	i 'm used to being able to help my parents through ichat screen sharing on os x and remote assistance on windows . is there something that has the same workflow ( no setup , works through nats and firewalls ) available for ubuntu ? i 'd be very nervous about migrating them to ubuntu without the ability to help them remotely .
374	why do my clock , indicator applets , and notification area sometimes move around when i restart ? how can i prevent that ?	i have all of them locked to the panel , but they keep moving around upon logging out and back in . so , for example , sometimes the indicator applet session is farthest to the right , but sometimes the clock/calendar is , and occasionally the notification area is . this is a small issue , but annoying .
375	how can i change/customize the icons in my notification area ?	currently , i can change themes and icons through the appearance dialog , but this leaves things like the skype , dropbox , and firestarter icons in the notification area unchanged . where are these stored ? how do i change them ?
386	how can i most easily migrate all my apps and settings from one ubuntu install to another ?	i 'll be setting up 10.04 on three computers and do n't want to go through and manually download and configure all the same stuff x3 , as well as selecting all my appearance and windows manager settings x3 . surely there 's a way to produce a script once i 've done the configuring once that i can then run on the second and third computers , thus saving me all that time ?
395	how do i reset my keyboard layout ?	how can i reset my keyboard layout after modifying it with xkbcomp ? is there a way to do this without restarting x ?
400	tips to extend battery life for laptops and notebooks	this question is present as a matter of historical interest . while you are encouraged to help maintain its answers , please understand that `` big list '' questions are not generally allowed on ask ubuntu and will be closed per the faq . it is possible to greatly extend the usage time of a laptop or netbook running on battery by disabling various services and installing various packages . what tricks or tips do people have for getting an extra hour or two out of their batteries . perhaps one tip per answer .
